cnpj,razao_social,nome_fantasia,uf,municipio,cep,data_abertura,situacao
13483899000192,,,,,,,
18234915000399,,,,,,,
23033673000224,,,,,,,
20689707000164,,,,,,,
84444629000110,,,,,,,
05445663000133,,,,,,,
09492579000121,,,,,,,
84107192000120,,,,,,,
92864446000182,,,,,,,
93168805000120,,,,,,,
27061318000139,,,,,,,
05995193000181,,,,,,,
01793019000103,,,,,,,
18051996000634,,,,,,,
08058583000113,,,,,,,
96735022000330,,,,,,,
11089580000151,,,,,,,
14742132000284,,,,,,,
07473735012600,,,,,,,
25526004000210,,,,,,,
17451459000104,,,,,,,
13620179000121,,,,,,,
12538036000102,,,,,,,
02506899000144,,,,,,,
74108226000147,,,,,,,
14526852000121,,,,,,,
23532964000186,,,,,,,
13746605000178,,,,,,,
01991461001884,,,,,,,
88464144000140,,,,,,,
15522854000105,,,,,,,
93818755000189,,,,,,,
03632245000120,,,,,,,
21528812000184,,,,,,,
92757798000139,,,,,,,
90598657000195,,,,,,,
00844104000182,,,,,,,
20221256000136,,,,,,,
87676185000480,,,,,,,
13962232000172,,,,,,,
02070333000112,,,,,,,
69943686000150,,,,,,,
11519114000240,,,,,,,
10568817000114,,,,,,,
05066120000296,,,,,,,
11651329000139,,,,,,,
03635534000182,,,,,,,
00672715000352,,,,,,,
10500294000174,,,,,,,
13556448000138,,,,,,,
13569194000192,,,,,,,
11366798000297,,,,,,,
15070000000135,,,,,,,
18345254000107,,,,,,,
02466870000186,,,,,,,
07092069000131,,,,,,,
10198929000120,,,,,,,
42593400000106,,,,,,,
02671286000162,,,,,,,
84586494700,,,,,,,
16950138000191,,,,,,,
45543915029082,,,,,,,
05064564000292,,,,,,,
31273089000193,,,,,,,
02825532000193,,,,,,,
34035303000161,,,,,,,
14769909000113,,,,,,,
33509431000137,,,,,,,
01679582000147,,,,,,,
30402739000190,,,,,,,
00713734000118,,,,,,,
01427744000150,,,,,,,
27093905000100,,,,,,,
11188477000169,,,,,,,
07289670000119,,,,,,,
17291224000100,,,,,,,
05046455000242,,,,,,,
31258429000107,,,,,,,
23565552000142,,,,,,,
73235830000171,,,,,,,
00073478000141,,,,,,,
33354762000145,,,,,,,
15599888000106,,,,,,,
03216534000148,,,,,,,
14387527000125,,,,,,,
00474692000100,,,,,,,
20278105000203,,,,,,,
20078336000427,,,,,,,
07957112000184,,,,,,,
09646855000169,,,,,,,
27840425000165,,,,,,,
22089370000180,,,,,,,
07314906000120,,,,,,,
11221984000157,,,,,,,
04089570000150,,,,,,,
01664764000144,,,,,,,
40432544044519,,,,,,,
15413826000150,,,,,,,
73505349000230,,,,,,,
15114194000123,,,,,,,
18453561000101,,,,,,,
18551679000172,,,,,,,
45099165000109,,,,,,,
03583836000154,,,,,,,
01955814000223,,,,,,,
17888094000180,,,,,,,
02394473000146,,,,,,,
06229055000154,,,,,,,
09112471000166,,,,,,,
58702838000107,,,,,,,
02283591000268,,,,,,,
39825435001263,,,,,,,
53613758000323,,,,,,,
84971076000405,,,,,,,
22350118000182,,,,,,,
27361205000159,,,,,,,
27634833000160,,,,,,,
26831495000194,,,,,,,
00662342000177,,,,,,,
74043605000104,,,,,,,
03119724000147,,,,,,,
21870260000198,,,,,,,
12632850000191,,,,,,,
20649181000199,,,,,,,
17714527000180,,,,,,,
33452152000184,,,,,,,
21479404000180,,,,,,,
01865667000110,,,,,,,
13993174000144,,,,,,,
03271435000169,,,,,,,
04013899000138,,,,,,,
06997678000177,,,,,,,
08721150000104,,,,,,,
15213687000110,,,,,,,
19714528000231,,,,,,,
10306627000129,,,,,,,
47528955000180,,,,,,,
61785325000111,,,,,,,
15541238000100,,,,,,,
07339090000199,,,,,,,
41198466000120,,,,,,,
08848483000190,,,,,,,
06350172000171,,,,,,,
02889070000178,,,,,,,
09352634000269,,,,,,,
01300648000146,,,,,,,
10471346000121,,,,,,,
08320251000165,,,,,,,
09404971000171,,,,,,,
09307232000161,,,,,,,
70098470000204,,,,,,,
70098470000700,,,,,,,
04994119000188,,,,,,,
70105424000104,,,,,,,
33000118001221,,,,,,,
04206050008599,,,,,,,
09111832000150,,,,,,,
05759021000109,,,,,,,
09374554000123,,,,,,,
03270231806,,,,,,,
11117117000176,,,,,,,
05691235000190,,,,,,,
03196693000128,,,,,,,
08844594000129,,,,,,,
37637622649,,,,,,,
09118929000194,,,,,,,
37713949615,,,,,,,
34642374604,,,,,,,
10678003000132,,,,,,,
25562505000170,,,,,,,
16653305000132,,,,,,,
38695805000170,,,,,,,
13117591000123,,,,,,,
66315060000101,,,,,,,
05999998000101,,,,,,,
07702845000259,,,,,,,
04930606000187,,,,,,,
20922136000166,,,,,,,
49033632000140,,,,,,,
23274230000144,,,,,,,
10257882000129,,,,,,,
06171272000130,,,,,,,
24659912000138,,,,,,,
19638998000182,,,,,,,
02686203000109,,,,,,,
26552909000146,,,,,,,
22988182000193,,,,,,,
10864329000154,,,,,,,
24051193000178,,,,,,,
17006537000595,,,,,,,
25483249000126,,,,,,,
00493641000125,,,,,,,
23603029000163,,,,,,,
02314277000114,,,,,,,
17718156000296,,,,,,,
03174742000121,,,,,,,
25864216000126,,,,,,,
10015779000172,,,,,,,
17252743000151,,,,,,,
14719755000155,,,,,,,
04155747000170,,,,,,,
10421639000102,,,,,,,
43222744000163,,,,,,,
19380393000134,,,,,,,
10511567000186,,,,,,,
20635835000125,,,,,,,
26764935000138,,,,,,,
02138285000157,,,,,,,
14135978000175,,,,,,,
20256228000154,,,,,,,
15245054000194,,,,,,,
05758331000109,,,,,,,
08646781000106,,,,,,,
02015189000111,,,,,,,
15362541000137,,,,,,,
08418243000156,,,,,,,
22143669000175,,,,,,,
18742536000148,,,,,,,
02234943000104,,,,,,,
17418344000118,,,,,,,
13569064003507,,,,,,,
20811915000194,,,,,,,
04951962000187,,,,,,,
11806328000116,,,,,,,
02836842000103,,,,,,,
05812641000164,,,,,,,
06107863000149,,,,,,,
28375927000125,,,,,,,
07723260000134,,,,,,,
21830962000148,,,,,,,
26780770000198,,,,,,,
14559821000177,,,,,,,
22087865000170,,,,,,,
14336878000107,,,,,,,
27274926000121,,,,,,,
68522473000192,,,,,,,
14342951000153,,,,,,,
25245170000167,,,,,,,
11759838000180,,,,,,,
20277358000173,,,,,,,
08017348606,,,,,,,
04241901000126,,,,,,,
26105489000150,,,,,,,
22777873000148,,,,,,,
13999730000190,,,,,,,
02435341000115,,,,,,,
06233382000180,,,,,,,
22087173000121,,,,,,,
26681518000121,,,,,,,
25655242000144,,,,,,,
17869330000110,,,,,,,
07687928002006,,,,,,,
11177810000134,,,,,,,
01377971000118,,,,,,,
49914641000140,,,,,,,
33964271000116,,,,,,,
04314284000141,,,,,,,
13927801000149,,,,,,,
34072272000119,,,,,,,
13111294000170,,,,,,,
13799101000892,,,,,,,
10646673000177,,,,,,,
14271795000187,,,,,,,
15113491000154,,,,,,,
15113467000115,,,,,,,
14135134000124,,,,,,,
09388727000162,,,,,,,
05231982000146,,,,,,,
04837148000136,,,,,,,
14310257000154,,,,,,,
05423963015305,,,,,,,
09260767000124,,,,,,,
10480605000180,,,,,,,
16846153000194,,,,,,,
19937057000140,,,,,,,
00825082000103,,,,,,,
20089940000106,,,,,,,
05215712000141,,,,,,,
00009415491,,,,,,,
08149347000102,,,,,,,
00009423400,,,,,,,
71526773449,,,,,,,
22493813000101,,,,,,,
03855694000218,,,,,,,
23214812000135,,,,,,,
11157947000127,,,,,,,
03202767000191,,,,,,,
21025118000144,,,,,,,
01709716000125,,,,,,,
08438619000194,,,,,,,
21354457000174,,,,,,,
23242024000152,,,,,,,
12848099000165,,,,,,,
07553578000114,,,,,,,
13213478000141,,,,,,,
08041444000187,,,,,,,
69943686000584,,,,,,,
69943686000827,,,,,,,
22583527000129,,,,,,,
13901790000209,,,,,,,
00216435000178,,,,,,,
08362335000161,,,,,,,
05603563000198,,,,,,,
08342361000128,,,,,,,
19253000000121,,,,,,,
19344081000175,,,,,,,
11673618000139,,,,,,,
47427653014094,,,,,,,
09164912000173,,,,,,,
04938834000101,,,,,,,
05664531000100,,,,,,,
24062176000136,,,,,,,
04165127000111,,,,,,,
07815352000144,,,,,,,
12781233000409,,,,,,,
12781233000239,,,,,,,
12781233000743,,,,,,,
12781233000581,,,,,,,
10495659000110,,,,,,,
04151191000143,,,,,,,
05557705000128,,,,,,,
70191044000121,,,,,,,
02331341000175,,,,,,,
07090825000193,,,,,,,
07733200000100,,,,,,,
18928595000105,,,,,,,
02289819000146,,,,,,,
10544641000160,,,,,,,
05737363000128,,,,,,,
03281744000110,,,,,,,
00672715000190,,,,,,,
24336661000150,,,,,,,
09231767000104,,,,,,,
10545374000146,,,,,,,
03563464000102,,,,,,,
11450673000160,,,,,,,
21280350000129,,,,,,,
03786763000106,,,,,,,
03786763000289,,,,,,,
11762191000145,,,,,,,
07027843000120,,,,,,,
10975977000188,,,,,,,
41019738000188,,,,,,,
09798307000235,,,,,,,
24395071000107,,,,,,,
04173516000270,,,,,,,
05006619000127,,,,,,,
24380610000126,,,,,,,
09533651000111,,,,,,,
18034664000137,,,,,,,
22091610000180,,,,,,,
22097135000150,,,,,,,
34028316049897,,,,,,,
22838706000160,,,,,,,
16619817000182,,,,,,,
08362406000126,,,,,,,
07836789000164,,,,,,,
26153640000125,,,,,,,
17172736000140,,,,,,,
11723021000151,,,,,,,
01808151003744,,,,,,,
29129877172,,,,,,,
13666681115,,,,,,,
00905760000148,,,,,,,
07851862000177,,,,,,,
01414465000151,,,,,,,
01521854000186,,,,,,,
05631854000190,,,,,,,
00777156000183,,,,,,,
07826959000120,,,,,,,
13895751000165,,,,,,,
08568997000192,,,,,,,
01304695000168,,,,,,,
03299732000112,,,,,,,
08666015000103,,,,,,,
01756915000194,,,,,,,
13779243000111,,,,,,,
36837334000242,,,,,,,
13344241000108,,,,,,,
02763234000116,,,,,,,
02531610000147,,,,,,,
05658776000117,,,,,,,
03663806000158,,,,,,,
37619095000136,,,,,,,
02184264000178,,,,,,,
22838826000167,,,,,,,
11930017000164,,,,,,,
04644221000153,,,,,,,
11593961000173,,,,,,,
02985247000130,,,,,,,
11830200000198,,,,,,,
23901336000120,,,,,,,
07374346000107,,,,,,,
01604040000105,,,,,,,
02102630000100,,,,,,,
01703073000102,,,,,,,
21463332000182,,,,,,,
01495316000164,,,,,,,
00661986000140,,,,,,,
00148072000180,,,,,,,
05083451000153,,,,,,,
02025786000127,,,,,,,
02152072000180,,,,,,,
10775808000102,,,,,,,
01653393000103,,,,,,,
01262195000100,,,,,,,
01595271000280,,,,,,,
03311068000180,,,,,,,
03776044000104,,,,,,,
14740283000112,,,,,,,
04346238000124,,,,,,,
18367314000192,,,,,,,
03846129000103,,,,,,,
00799366000172,,,,,,,
76535764032851,,,,,,,
05423963000464,,,,,,,
37368198000170,,,,,,,
01536754000123,,,,,,,
09109567001732,,,,,,,
09967852005277,,,,,,,
02941268000153,,,,,,,
02088938000130,,,,,,,
04181753000100,,,,,,,
13779661000109,,,,,,,
13004510023391,,,,,,,
97651800478,,,,,,,
33014556030001,,,,,,,
10804326000125,,,,,,,
02162112000255,,,,,,,
09911158000279,,,,,,,
08045858000184,,,,,,,
13901790000470,,,,,,,
11519114000169,,,,,,,
35519099000117,,,,,,,
07193050000262,,,,,,,
07731339000107,,,,,,,
09021367000166,,,,,,,
17480597000111,,,,,,,
07396621000185,,,,,,,
12044927000102,,,,,,,
12781233000905,,,,,,,
08986176000176,,,,,,,
11436838000149,,,,,,,
12600714000110,,,,,,,
03993609000105,,,,,,,
22543628000176,,,,,,,
07586717000106,,,,,,,
04994214000181,,,,,,,
14044387000192,,,,,,,
12848130000168,,,,,,,
15639773000190,,,,,,,
03552246000164,,,,,,,
02827644000183,,,,,,,
12631402000173,,,,,,,
24337255000102,,,,,,,
08174762000116,,,,,,,
07481223000167,,,,,,,
22429353000144,,,,,,,
11643672000131,,,,,,,
04857350000120,,,,,,,
18982311000169,,,,,,,
14960194000181,,,,,,,
11919737000129,,,,,,,
70236971000110,,,,,,,
23151944000165,,,,,,,
34028316050127,,,,,,,
69952802000106,,,,,,,
01591022000136,,,,,,,
19053474000120,,,,,,,
00660993000128,,,,,,,
10854400000118,,,,,,,
12036679000158,,,,,,,
12815775000102,,,,,,,
24396178000161,,,,,,,
22818841000143,,,,,,,
06078222600,,,,,,,
07342785001363,,,,,,,
05490976000103,,,,,,,
04196165000212,,,,,,,
07285904000150,,,,,,,
07654328000170,,,,,,,
10957211000413,,,,,,,
12355003000127,,,,,,,
05483270000114,,,,,,,
41414822000104,,,,,,,
41414822000287,,,,,,,
12255543000309,,,,,,,
22443301000122,,,,,,,
04138490000148,,,,,,,
02858003000196,,,,,,,
17102804000102,,,,,,,
08394192000501,,,,,,,
73676140000158,,,,,,,
73830069000469,,,,,,,
17120954000130,,,,,,,
07544059000190,,,,,,,
05613385000186,,,,,,,
06013569000178,,,,,,,
13062659000114,,,,,,,
35017201000186,,,,,,,
03692974000171,,,,,,,
07412364000128,,,,,,,
02439720000183,,,,,,,
41424276000346,,,,,,,
35123447001619,,,,,,,
08070842000121,,,,,,,
35069293000148,,,,,,,
69366128000170,,,,,,,
02445620000160,,,,,,,
03660128000170,,,,,,,
12969040000125,,,,,,,
05964050000293,,,,,,,
07580946000113,,,,,,,
07295702000199,,,,,,,
05875737000171,,,,,,,
09411539000108,,,,,,,
07240641002882,,,,,,,
07240641001720,,,,,,,
07240641002459,,,,,,,
04078953000123,,,,,,,
20539478000100,,,,,,,
03720675000101,,,,,,,
03757013000106,,,,,,,
03551935000154,,,,,,,
09015635000137,,,,,,,
09129210000159,,,,,,,
28294217000170,,,,,,,
18909849000148,,,,,,,
35078294000159,,,,,,,
22409689000145,,,,,,,
23715659000120,,,,,,,
14415344000176,,,,,,,
16705426000180,,,,,,,
28092580000103,,,,,,,
10530299000140,,,,,,,
24780375000180,,,,,,,
86878196000137,,,,,,,
26429077000175,,,,,,,
11056892000169,,,,,,,
07788664000106,,,,,,,
05319528000141,,,,,,,
02933302000148,,,,,,,
12281572000175,,,,,,,
06556831000120,,,,,,,
06951493000121,,,,,,,
03805370000194,,,,,,,
11229210000172,,,,,,,
04889695000165,,,,,,,
02575829002949,,,,,,,
02558157001134,,,,,,,
15825923000150,,,,,,,
01502057000151,,,,,,,
20541995000105,,,,,,,
10525106000162,,,,,,,
05957732000198,,,,,,,
27272641000151,,,,,,,
08194096000188,,,,,,,
03145782000145,,,,,,,
07137722000131,,,,,,,
10156793000196,,,,,,,
11163965000111,,,,,,,
10846032000166,,,,,,,
06916178000163,,,,,,,
08587550000160,,,,,,,
04261903000187,,,,,,,
07335418000107,,,,,,,
11458550000175,,,,,,,
10748546000189,,,,,,,
07033375000105,,,,,,,
00110791000102,,,,,,,
08642458000156,,,,,,,
35034727000174,,,,,,,
07421607000194,,,,,,,
10500400000110,,,,,,,
07983311000167,,,,,,,
05402939000104,,,,,,,
19849247000105,,,,,,,
07334600000135,,,,,,,
14158586000121,,,,,,,
05833560000140,,,,,,,
02227034000149,,,,,,,
15174997000173,,,,,,,
17261661005990,,,,,,,
08706599000195,,,,,,,
03973440000113,,,,,,,
05871033000120,,,,,,,
04342454000444,,,,,,,
12244422000191,,,,,,,
24178330000130,,,,,,,
03499306000122,,,,,,,
07342541000147,,,,,,,
05102531000109,,,,,,,
26246902000104,,,,,,,
19085431000126,,,,,,,
08723106001105,,,,,,,
07383079000126,,,,,,,
15442656000131,,,,,,,
02584924003808,,,,,,,
13712272000166,,,,,,,
07057670000193,,,,,,,
06752931000122,,,,,,,
62413877001990,,,,,,,
04027102000402,,,,,,,
10348318000626,,,,,,,
17607852000144,,,,,,,
14521535000112,,,,,,,
11795893000125,,,,,,,
85490746002127,,,,,,,
76811930900,,,,,,,
13474159000190,,,,,,,
20616722000182,,,,,,,
33989982087,,,,,,,
06954851000311,,,,,,,
13386475000100,,,,,,,
97970297000150,,,,,,,
00577065000285,,,,,,,
00203368000157,,,,,,,
22435951000126,,,,,,,
01710263000238,,,,,,,
06189545000174,,,,,,,
78901915000246,,,,,,,
03121899000199,,,,,,,
87614780000148,,,,,,,
75026807000798,,,,,,,
09434790000198,,,,,,,
04100783000136,,,,,,,
93489243006408,,,,,,,
93489243003484,,,,,,,
07940648000197,,,,,,,
06295187000184,,,,,,,
01157271000118,,,,,,,
17746258000134,,,,,,,
06220936000104,,,,,,,
11718866000159,,,,,,,
12527812000179,,,,,,,
07473735005906,,,,,,,
15194430000169,,,,,,,
89992861000107,,,,,,,
07839890000179,,,,,,,
05799373000198,,,,,,,
87945374000168,,,,,,,
91934968000140,,,,,,,
02929119000179,,,,,,,
07608132000140,,,,,,,
02923215000100,,,,,,,
03299835000182,,,,,,,
15071607000210,,,,,,,
15071607000130,,,,,,,
87715678000139,,,,,,,
00355670000120,,,,,,,
03310881000135,,,,,,,
00121811000736,,,,,,,
87264321000181,,,,,,,
10266599000163,,,,,,,
01991461000802,,,,,,,
97094775000105,,,,,,,
07473735011035,,,,,,,
07473735011205,,,,,,,
01991461002422,,,,,,,
93489243007048,,,,,,,
80732928002143,,,,,,,
12142284000130,,,,,,,
87392320000112,,,,,,,
94773694000143,,,,,,,
13517831000187,,,,,,,
00101040000120,,,,,,,
02159441000166,,,,,,,
87554804000110,,,,,,,
80732928001252,,,,,,,
02325556000183,,,,,,,
15626876000115,,,,,,,
12075456000280,,,,,,,
05762657000100,,,,,,,
62652961000138,,,,,,,
33443920000133,,,,,,,
10337187000177,,,,,,,
03762357000103,,,,,,,
08019850000143,,,,,,,
04144661001032,,,,,,,
22574382000108,,,,,,,
10322010000105,,,,,,,
66052242000137,,,,,,,
10786386000162,,,,,,,
95818506000208,,,,,,,
12360452000163,,,,,,,
04003209000160,,,,,,,
88729629000118,,,,,,,
96211446000134,,,,,,,
97084149000138,,,,,,,
02992725000139,,,,,,,
88404025000100,,,,,,,
95231395000140,,,,,,,
77559425000240,,,,,,,
26174923000153,,,,,,,
92687938000140,,,,,,,
12032098000300,,,,,,,
23367773000106,,,,,,,
05961624000199,,,,,,,
07145183000182,,,,,,,
10375499000175,,,,,,,
20011372000120,,,,,,,
92285196000126,,,,,,,
04682820000161,,,,,,,
95039566000133,,,,,,,
11384911000186,,,,,,,
02757087000171,,,,,,,
02234395000112,,,,,,,
07089342000179,,,,,,,
05403611000102,,,,,,,
26470651000139,,,,,,,
09217550000131,,,,,,,
04524048000150,,,,,,,
90906868000229,,,,,,,
04952443000133,,,,,,,
04508988000155,,,,,,,
02296579000107,,,,,,,
87657557000188,,,,,,,
89272207000129,,,,,,,
94258514000195,,,,,,,
01540047000100,,,,,,,
10892621000180,,,,,,,
13009877000195,,,,,,,
16562710000145,,,,,,,
34079590000101,,,,,,,
81006144587,,,,,,,
25185675500,,,,,,,
00175819000190,,,,,,,
21206599000194,,,,,,,
13922927000392,,,,,,,
06895357000161,,,,,,,
02707942000130,,,,,,,
11331144000147,,,,,,,
11385387000168,,,,,,,
05895058000164,,,,,,,
51274355000100,,,,,,,
15752283000103,,,,,,,
07054173000131,,,,,,,
08906640000177,,,,,,,
13056270000166,,,,,,,
00883436000176,,,,,,,
05203319000138,,,,,,,
12401585000130,,,,,,,
33947326000180,,,,,,,
40511529000275,,,,,,,
24883608000170,,,,,,,
17493799000106,,,,,,,
13479764000153,,,,,,,
02538109000102,,,,,,,
13799101000116,,,,,,,
14797143000180,,,,,,,
07081793000160,,,,,,,
00231792000377,,,,,,,
00231792000105,,,,,,,
08030428000199,,,,,,,
13295084000180,,,,,,,
11793743000182,,,,,,,
11166265000180,,,,,,,
32609778000199,,,,,,,
03688780000100,,,,,,,
13803355000160,,,,,,,
20467448000127,,,,,,,
02330362000176,,,,,,,
20443509000116,,,,,,,
42221366000130,,,,,,,
26263009000189,,,,,,,
17016067000117,,,,,,,
14671397000158,,,,,,,
15135429000163,,,,,,,
09071589000193,,,,,,,
02492726000114,,,,,,,
18452757000181,,,,,,,
01878111000249,,,,,,,
02114331000188,,,,,,,
16295412000136,,,,,,,
18647637000130,,,,,,,
73998890000146,,,,,,,
10425943000110,,,,,,,
24408926000189,,,,,,,
23681303000112,,,,,,,
18277777000163,,,,,,,
19495771000125,,,,,,,
03340439000151,,,,,,,
07618533000180,,,,,,,
06068831000181,,,,,,,
10791749000158,,,,,,,
05038928000340,,,,,,,
07241751000149,,,,,,,
14486153000600,,,,,,,
17419041000110,,,,,,,
13794184000150,,,,,,,
02037507000145,,,,,,,
27956898000122,,,,,,,
15719743000193,,,,,,,
13344595000144,,,,,,,
07248948000100,,,,,,,
13994304000163,,,,,,,
14738545000104,,,,,,,
23303073000158,,,,,,,
12057033000157,,,,,,,
42702860000117,,,,,,,
14994719000108,,,,,,,
13585294000102,,,,,,,
15128936000170,,,,,,,
18375271000197,,,,,,,
08860184000503,,,,,,,
20766884000105,,,,,,,
15230923000107,,,,,,,
14038300000174,,,,,,,
06150905000124,,,,,,,
13360660000125,,,,,,,
09967852017283,,,,,,,
03130640000104,,,,,,,
03961501000122,,,,,,,
15136013000160,,,,,,,
14781588000172,,,,,,,
09083278000144,,,,,,,
00638450000104,,,,,,,
04652379000175,,,,,,,
36009108000192,,,,,,,
09204808000165,,,,,,,
10352260000180,,,,,,,
16233439000102,,,,,,,
04138545000110,,,,,,,
10584311000107,,,,,,,
16411837000163,,,,,,,
04909592000110,,,,,,,
11697650000154,,,,,,,
02543327000135,,,,,,,
13406285000107,,,,,,,
27486182000109,,,,,,,
13327301000176,,,,,,,
16457978000117,,,,,,,
05085461000390,,,,,,,
13834257000190,,,,,,,
65697161001950,,,,,,,
10713551000156,,,,,,,
22156865000184,,,,,,,
08706975000141,,,,,,,
13268928000101,,,,,,,
07825040000111,,,,,,,
26218157000181,,,,,,,
23026789000155,,,,,,,
08756004000106,,,,,,,
02614263000205,,,,,,,
26410219000152,,,,,,,
03666755000118,,,,,,,
04102376000168,,,,,,,
03455338001602,,,,,,,
80081334000176,,,,,,,
08626070000161,,,,,,,
13043429000108,,,,,,,
15436356000140,,,,,,,
25261880000180,,,,,,,
03456966000126,,,,,,,
80979107000162,,,,,,,
08930481000146,,,,,,,
00700953000162,,,,,,,
00741249000158,,,,,,,
02045727000110,,,,,,,
78998812000165,,,,,,,
83304832000129,,,,,,,
72620412000135,,,,,,,
24736179000108,,,,,,,
02315421000137,,,,,,,
83488882001770,,,,,,,
83488882003471,,,,,,,
83488882002661,,,,,,,
80443765000135,,,,,,,
09164791000240,,,,,,,
09164791000402,,,,,,,
00108775000185,,,,,,,
10583494000138,,,,,,,
82889213000180,,,,,,,
08436887000177,,,,,,,
02570912000124,,,,,,,
79245593000106,,,,,,,
11212066000161,,,,,,,
75792010000297,,,,,,,
10517939000181,,,,,,,
22794128000298,,,,,,,
10250232000151,,,,,,,
16800413000190,,,,,,,
82712696000143,,,,,,,
17942845000107,,,,,,,
14798787000193,,,,,,,
00826618000105,,,,,,,
83110726000295,,,,,,,
14440857000137,,,,,,,
04542337000181,,,,,,,
02314908000286,,,,,,,
76817808000128,,,,,,,
05898365000107,,,,,,,
23562872000149,,,,,,,
09145316000146,,,,,,,
76535764032266,,,,,,,
04206050014645,,,,,,,
34028316201192,,,,,,,
85309664000190,,,,,,,
22055465000182,,,,,,,
01491039000111,,,,,,,
08888029000163,,,,,,,
18100662000107,,,,,,,
17364864000195,,,,,,,
01126672000100,,,,,,,
05046455000161,,,,,,,
13646173000808,,,,,,,
78869120000117,,,,,,,
24606549000192,,,,,,,
85137339000197,,,,,,,
18916140000170,,,,,,,
04920097000101,,,,,,,
01360324000101,,,,,,,
01699754000144,,,,,,,
22959481000108,,,,,,,
75383687000190,,,,,,,
03679573000181,,,,,,,
82636267000134,,,,,,,
09578324000186,,,,,,,
95804159000175,,,,,,,
05893436000170,,,,,,,
02894854000194,,,,,,,
01069209000174,,,,,,,
74552068002163,,,,,,,
74552068002678,,,,,,,
12062835000155,,,,,,,
16884917000136,,,,,,,
21698569000142,,,,,,,
27789519000157,,,,,,,
27197888004300,,,,,,,
08854034000155,,,,,,,
01787785000157,,,,,,,
19900964000114,,,,,,,
24487517000115,,,,,,,
37066834000100,,,,,,,
06941151000120,,,,,,,
12093606000106,,,,,,,
27865052000187,,,,,,,
11122316000172,,,,,,,
09414347000155,,,,,,,
24717823000109,,,,,,,
75521765000176,,,,,,,
08887157000192,,,,,,,
03122612000145,,,,,,,
11506042000204,,,,,,,
11146063000177,,,,,,,
82956160001811,,,,,,,
06051051000129,,,,,,,
26931117000182,,,,,,,
17261661007852,,,,,,,
02267929000107,,,,,,,
11354132000138,,,,,,,
81774721000150,,,,,,,
16974905000100,,,,,,,
05801809000136,,,,,,,
10930194000188,,,,,,,
08511983000213,,,,,,,
22979131000286,,,,,,,
19963333000144,,,,,,,
80678139000128,,,,,,,
05937601000149,,,,,,,
06276492000129,,,,,,,
09399633000199,,,,,,,
20928724000107,,,,,,,
83617571000105,,,,,,,
17372176000177,,,,,,,
01202195000115,,,,,,,
79511846000146,,,,,,,
20703712000184,,,,,,,
08117874000135,,,,,,,
22530807000179,,,,,,,
12680235000150,,,,,,,
26495483000136,,,,,,,
11550851000124,,,,,,,
21154884000109,,,,,,,
11977112000113,,,,,,,
06127307000134,,,,,,,
